x,y,time,spatial_ref,volumetric_soil_water_layer_3,wp_list_100cm,fc_list_100cm
58.54999923706055,37.04999923706055,2022-01-31,0,121.24282836914062,14.483,24.512
58.54999923706055,37.04999923706055,2022-02-01,0,121.80038452148438,14.483,24.512
58.54999923706055,37.04999923706055,2022-02-02,0,122.354736328125,14.483,24.512
58.54999923706055,36.95000076293945,2022-01-31,0,120.45089721679688,14.461,24.103
58.54999923706055,36.95000076293945,2022-02-01,0,120.9393310546875,14.461,24.103
58.54999923706055,36.95000076293945,2022-02-02,0,121.43234252929688,14.461,24.103
58.54999923706055,36.849998474121094,2022-01-31,0,122.12860107421875,10.655,17.421
58.54999923706055,36.849998474121094,2022-02-01,0,122.74337768554688,10.655,17.421
58.54999923706055,36.849998474121094,2022-02-02,0,123.35952758789062,10.655,17.421
58.54999923706055,36.75,2022-01-31,0,130.74691772460938,19.263,30.581
58.54999923706055,36.75,2022-02-01,0,131.7169189453125,19.263,30.581
58.54999923706055,36.75,2022-02-02,0,132.66860961914062,19.263,30.581
58.54999923706055,36.650001525878906,2022-01-31,0,131.30630493164062,16.894,27.794
58.54999923706055,36.650001525878906,2022-02-01,0,132.35366821289062,16.894,27.794
58.54999923706055,36.650001525878906,2022-02-02,0,133.37310791015625,16.894,27.794
58.54999923706055,36.54999923706055,2022-01-31,0,136.37832641601562,19.258,30.41
58.54999923706055,36.54999923706055,2022-02-01,0,137.41104125976562,19.258,30.41
58.54999923706055,36.54999923706055,2022-02-02,0,138.39981079101562,19.258,30.41
58.54999923706055,36.45000076293945,2022-01-31,0,132.57339477539062,16.273,26.504
58.54999923706055,36.45000076293945,2022-02-01,0,133.55072021484375,16.273,26.504
58.54999923706055,36.45000076293945,2022-02-02,0,134.454345703125,16.273,26.504
58.54999923706055,36.349998474121094,2022-01-31,0,148.78143310546875,13.226,22.193
58.54999923706055,36.349998474121094,2022-02-01,0,149.60678100585938,13.226,22.193
58.54999923706055,36.349998474121094,2022-02-02,0,150.36209106445312,13.226,22.193
58.54999923706055,36.25,2022-01-31,0,220.23193359375,19.272,30.924
58.54999923706055,36.25,2022-02-01,0,220.279541015625,19.272,30.924
58.54999923706055,36.25,2022-02-02,0,220.32485961914062,19.272,30.924
58.54999923706055,36.150001525878906,2022-01-31,0,202.49862670898438,11.935,19.612
58.54999923706055,36.150001525878906,2022-02-01,0,202.65655517578125,11.935,19.612
58.54999923706055,36.150001525878906,2022-02-02,0,202.811279296875,11.935,19.612
58.54999923706055,36.04999923706055,2022-01-31,0,113.18115234375,18.674,29.896
58.54999923706055,36.04999923706055,2022-02-01,0,113.18115234375,18.674,29.896
58.54999923706055,36.04999923706055,2022-02-02,0,113.17520141601562,18.674,29.896
58.54999923706055,35.95000076293945,2022-01-31,0,126.10382080078125,15.693,26.171
58.54999923706055,35.95000076293945,2022-02-01,0,126.11892700195312,15.693,26.171
58.54999923706055,35.95000076293945,2022-02-02,0,126.12579345703125,15.693,26.171
58.54999923706055,35.849998474121094,2022-01-31,0,140.04318237304688,13.904,24.194
58.54999923706055,35.849998474121094,2022-02-01,0,140.09536743164062,13.904,24.194
58.54999923706055,35.849998474121094,2022-02-02,0,140.14434814453125,13.904,24.194
58.65000534057617,37.04999923706055,2022-01-31,0,122.73056030273438,16.291,26.89
58.65000534057617,37.04999923706055,2022-02-01,0,123.25103759765625,16.291,26.89
58.65000534057617,37.04999923706055,2022-02-02,0,123.7701416015625,16.291,26.89
58.65000534057617,36.95000076293945,2022-01-31,0,116.36810302734375,11.29,18.413
58.65000534057617,36.95000076293945,2022-02-01,0,116.824951171875,11.29,18.413
58.65000534057617,36.95000076293945,2022-02-02,0,117.29049682617188,11.29,18.413
58.65000534057617,36.849998474121094,2022-01-31,0,117.7935791015625,18.685,30.249
58.65000534057617,36.849998474121094,2022-02-01,0,118.39462280273438,18.685,30.249
58.65000534057617,36.849998474121094,2022-02-02,0,118.98971557617188,18.685,30.249
58.65000534057617,36.75,2022-01-31,0,126.57028198242188,17.471,27.952
58.65000534057617,36.75,2022-02-01,0,127.49130249023438,17.471,27.952
58.65000534057617,36.75,2022-02-02,0,128.38531494140625,17.471,27.952
58.65000534057617,36.650001525878906,2022-01-31,0,132.83615112304688,15.136,26.258
58.65000534057617,36.650001525878906,2022-02-01,0,133.9013671875,15.136,26.258
58.65000534057617,36.650001525878906,2022-02-02,0,134.94461059570312,15.136,26.258
58.65000534057617,36.54999923706055,2022-01-31,0,143.800048828125,15.095,25.446
58.65000534057617,36.54999923706055,2022-02-01,0,144.80758666992188,15.095,25.446
58.65000534057617,36.54999923706055,2022-02-02,0,145.777587890625,15.095,25.446
58.65000534057617,36.45000076293945,2022-01-31,0,147.25936889648438,13.206,21.785
58.65000534057617,36.45000076293945,2022-02-01,0,148.49533081054688,13.206,21.785
58.65000534057617,36.45000076293945,2022-02-02,0,149.64202880859375,13.206,21.785
58.65000534057617,36.349998474121094,2022-01-31,0,199.74884033203125,13.226,22.193
58.65000534057617,36.349998474121094,2022-02-01,0,200.78933715820312,13.226,22.193
58.65000534057617,36.349998474121094,2022-02-02,0,201.71585083007812,13.226,22.193
58.65000534057617,36.25,2022-01-31,0,233.57711791992188,16.926,28.558
58.65000534057617,36.25,2022-02-01,0,233.67233276367188,16.926,28.558
58.65000534057617,36.25,2022-02-02,0,233.7652587890625,16.926,28.558
58.65000534057617,36.150001525878906,2022-01-31,0,204.33151245117188,13.821,22.74
58.65000534057617,36.150001525878906,2022-02-01,0,204.59564208984375,13.821,22.74
58.65000534057617,36.150001525878906,2022-02-02,0,204.85107421875,13.821,22.74
58.65000534057617,36.04999923706055,2022-01-31,0,188.162841796875,16.299,27.084
58.65000534057617,36.04999923706055,2022-02-01,0,188.162841796875,16.299,27.084
58.65000534057617,36.04999923706055,2022-02-02,0,188.162841796875,16.299,27.084
58.65000534057617,35.95000076293945,2022-01-31,0,121.2542724609375,16.308,27.279
58.65000534057617,35.95000076293945,2022-02-01,0,121.28448486328125,16.308,27.279
58.65000534057617,35.95000076293945,2022-02-02,0,121.31149291992188,16.308,27.279
58.65000534057617,35.849998474121094,2022-01-31,0,140.430908203125,13.226,22.193
58.65000534057617,35.849998474121094,2022-02-01,0,140.49911499023438,13.226,22.193
58.65000534057617,35.849998474121094,2022-02-02,0,140.570068359375,13.226,22.193
58.749996185302734,37.04999923706055,2022-01-31,0,123.6767578125,13.904,24.194
58.749996185302734,37.04999923706055,2022-02-01,0,124.18304443359375,13.904,24.194
58.749996185302734,37.04999923706055,2022-02-02,0,124.691162109375,13.904,24.194
58.749996185302734,36.95000076293945,2022-01-31,0,117.21542358398438,11.935,19.612
58.749996185302734,36.95000076293945,2022-02-01,0,117.7020263671875,11.935,19.612
58.749996185302734,36.95000076293945,2022-02-02,0,118.18817138671875,11.935,19.612
58.749996185302734,36.849998474121094,2022-01-31,0,128.5821533203125,16.902,27.984
58.749996185302734,36.849998474121094,2022-02-01,0,129.09988403320312,16.902,27.984
58.749996185302734,36.849998474121094,2022-02-02,0,129.61349487304688,16.902,27.984
58.749996185302734,36.75,2022-01-31,0,123.58840942382812,17.478,28.136
58.749996185302734,36.75,2022-02-01,0,124.51171875,17.478,28.136
58.749996185302734,36.75,2022-02-02,0,125.39840698242188,17.478,28.136
58.749996185302734,36.650001525878906,2022-01-31,0,136.04873657226562,12.563,20.593
58.749996185302734,36.650001525878906,2022-02-01,0,137.13958740234375,12.563,20.593
58.749996185302734,36.650001525878906,2022-02-02,0,138.18603515625,12.563,20.593
58.749996185302734,36.54999923706055,2022-01-31,0,144.48532104492188,16.326,27.669
58.749996185302734,36.54999923706055,2022-02-01,0,145.1458740234375,16.326,27.669
58.749996185302734,36.54999923706055,2022-02-02,0,145.79132080078125,16.326,27.669
58.749996185302734,36.45000076293945,2022-01-31,0,148.65966796875,15.048,24.453
58.749996185302734,36.45000076293945,2022-02-01,0,149.44564819335938,15.048,24.453
58.749996185302734,36.45000076293945,2022-02-02,0,150.1849365234375,15.048,24.453
58.749996185302734,36.349998474121094,2022-01-31,0,140.85525512695312,17.478,28.136
58.749996185302734,36.349998474121094,2022-02-01,0,142.03262329101562,17.478,28.136
58.749996185302734,36.349998474121094,2022-02-02,0,143.1024169921875,17.478,28.136
58.749996185302734,36.25,2022-01-31,0,219.22256469726562,16.926,28.558
58.749996185302734,36.25,2022-02-01,0,220.01449584960938,16.926,28.558
58.749996185302734,36.25,2022-02-02,0,220.72311401367188,16.926,28.558
58.749996185302734,36.150001525878906,2022-01-31,0,203.97216796875,14.494,24.717
58.749996185302734,36.150001525878906,2022-02-01,0,204.17221069335938,14.494,24.717
58.749996185302734,36.150001525878906,2022-02-02,0,204.3658447265625,14.494,24.717
58.749996185302734,36.04999923706055,2022-01-31,0,205.97854614257812,19.263,30.581
58.749996185302734,36.04999923706055,2022-02-01,0,205.9716796875,19.263,30.581
58.749996185302734,36.04999923706055,2022-02-02,0,205.96481323242188,19.263,30.581
58.749996185302734,35.95000076293945,2022-01-31,0,113.42788696289062,13.88,23.776
58.749996185302734,35.95000076293945,2022-02-01,0,113.47732543945312,13.88,23.776
58.749996185302734,35.95000076293945,2022-02-02,0,113.5235595703125,13.88,23.776
58.749996185302734,35.849998474121094,2022-01-31,0,134.64797973632812,13.226,22.193
58.749996185302734,35.849998474121094,2022-02-01,0,134.74227905273438,13.226,22.193
58.749996185302734,35.849998474121094,2022-02-02,0,134.82925415039062,13.226,22.193
58.85000228881836,37.04999923706055,2022-01-31,0,124.77584838867188,14.444,23.706
58.85000228881836,37.04999923706055,2022-02-01,0,125.28076171875,14.444,23.706
58.85000228881836,37.04999923706055,2022-02-02,0,125.78659057617188,14.444,23.706
58.85000228881836,36.95000076293945,2022-01-31,0,126.6302490234375,13.162,21.154
58.85000228881836,36.95000076293945,2022-02-01,0,127.06558227539062,13.162,21.154
58.85000228881836,36.95000076293945,2022-02-02,0,127.5018310546875,13.162,21.154
58.85000228881836,36.849998474121094,2022-01-31,0,158.9337158203125,16.317,27.474
58.85000228881836,36.849998474121094,2022-02-01,0,159.13650512695312,16.317,27.474
58.85000228881836,36.849998474121094,2022-02-02,0,159.34158325195312,16.317,27.474
58.85000228881836,36.75,2022-01-31,0,120.54611206054688,13.2,21.775
58.85000228881836,36.75,2022-02-01,0,121.3494873046875,13.2,21.775
58.85000228881836,36.75,2022-02-02,0,122.120361328125,13.2,21.775
58.85000228881836,36.650001525878906,2022-01-31,0,127.2216796875,12.563,20.593
58.85000228881836,36.650001525878906,2022-02-01,0,128.18893432617188,12.563,20.593
58.85000228881836,36.650001525878906,2022-02-02,0,129.1058349609375,12.563,20.593
58.85000228881836,36.54999923706055,2022-01-31,0,151.695556640625,15.703,26.369
58.85000228881836,36.54999923706055,2022-02-01,0,153.123779296875,15.703,26.369
58.85000228881836,36.54999923706055,2022-02-02,0,154.50302124023438,15.703,26.369
58.85000228881836,36.45000076293945,2022-01-31,0,146.11587524414062,15.642,25.002
58.85000228881836,36.45000076293945,2022-02-01,0,146.82540893554688,15.642,25.002
58.85000228881836,36.45000076293945,2022-02-02,0,147.54592895507812,15.642,25.002
58.85000228881836,36.349998474121094,2022-01-31,0,142.88314819335938,16.278,26.512
58.85000228881836,36.349998474121094,2022-02-01,0,144.1314697265625,16.278,26.512
58.85000228881836,36.349998474121094,2022-02-02,0,145.38528442382812,16.278,26.512
58.85000228881836,36.25,2022-01-31,0,191.619873046875,17.473,28.129
58.85000228881836,36.25,2022-02-01,0,192.48001098632812,17.473,28.129
58.85000228881836,36.25,2022-02-02,0,193.26278686523438,17.473,28.129
58.85000228881836,36.150001525878906,2022-01-31,0,208.33511352539062,15.095,25.446
58.85000228881836,36.150001525878906,2022-02-01,0,208.59146118164062,15.095,25.446
58.85000228881836,36.150001525878906,2022-02-02,0,208.8372802734375,15.095,25.446
58.85000228881836,36.04999923706055,2022-01-31,0,206.77734375,18.674,29.896
58.85000228881836,36.04999923706055,2022-02-01,0,206.78009033203125,18.674,29.896
58.85000228881836,36.04999923706055,2022-02-02,0,206.78466796875,18.674,29.896
58.85000228881836,35.95000076293945,2022-01-31,0,122.698974609375,16.894,27.794
58.85000228881836,35.95000076293945,2022-02-01,0,122.73971557617188,16.894,27.794
58.85000228881836,35.95000076293945,2022-02-02,0,122.77908325195312,16.894,27.794
58.85000228881836,35.849998474121094,2022-01-31,0,134.90386962890625,14.472,24.307
58.85000228881836,35.849998474121094,2022-02-01,0,135.0,14.472,24.307
58.85000228881836,35.849998474121094,2022-02-02,0,135.09475708007812,14.472,24.307
58.950008392333984,37.04999923706055,2022-01-31,0,121.64657592773438,12.603,21.225
58.950008392333984,37.04999923706055,2022-02-01,0,122.12448120117188,12.603,21.225
58.950008392333984,37.04999923706055,2022-02-02,0,122.60604858398438,12.603,21.225
58.950008392333984,36.95000076293945,2022-01-31,0,126.56478881835938,10.639,17.207
58.950008392333984,36.95000076293945,2022-02-01,0,127.02072143554688,10.639,17.207
58.950008392333984,36.95000076293945,2022-02-02,0,127.47528076171875,10.639,17.207
58.950008392333984,36.849998474121094,2022-01-31,0,152.16384887695312,16.91,28.175
58.950008392333984,36.849998474121094,2022-02-01,0,152.54241943359375,16.91,28.175
58.950008392333984,36.849998474121094,2022-02-02,0,152.91412353515625,16.91,28.175
58.950008392333984,36.75,2022-01-31,0,106.80679321289062,16.886,27.605
58.950008392333984,36.75,2022-02-01,0,107.38861083984375,16.886,27.605
58.950008392333984,36.75,2022-02-02,0,107.94570922851562,16.886,27.605
58.950008392333984,36.650001525878906,2022-01-31,0,132.20306396484375,19.248,30.069
58.950008392333984,36.650001525878906,2022-02-01,0,132.9180908203125,19.248,30.069
58.950008392333984,36.650001525878906,2022-02-02,0,133.58596801757812,19.248,30.069
58.950008392333984,36.54999923706055,2022-01-31,0,138.29269409179688,18.663,29.545
58.950008392333984,36.54999923706055,2022-02-01,0,139.58587646484375,18.663,29.545
58.950008392333984,36.54999923706055,2022-02-02,0,140.7806396484375,18.663,29.545
58.950008392333984,36.45000076293945,2022-01-31,0,147.7276611328125,15.703,26.369
58.950008392333984,36.45000076293945,2022-02-01,0,148.71551513671875,15.703,26.369
58.950008392333984,36.45000076293945,2022-02-02,0,149.6575927734375,15.703,26.369
58.950008392333984,36.349998474121094,2022-01-31,0,139.38720703125,17.492,28.506
58.950008392333984,36.349998474121094,2022-02-01,0,139.85275268554688,17.492,28.506
58.950008392333984,36.349998474121094,2022-02-02,0,140.31967163085938,17.492,28.506
58.950008392333984,36.25,2022-01-31,0,179.55368041992188,15.053,24.643
58.950008392333984,36.25,2022-02-01,0,180.07598876953125,15.053,24.643
58.950008392333984,36.25,2022-02-02,0,180.57540893554688,15.053,24.643
58.950008392333984,36.150001525878906,2022-01-31,0,221.88079833984375,15.095,25.446
58.950008392333984,36.150001525878906,2022-02-01,0,221.93756103515625,15.095,25.446
58.950008392333984,36.150001525878906,2022-02-02,0,221.99478149414062,15.095,25.446
58.950008392333984,36.04999923706055,2022-01-31,0,204.67254638671875,19.85,31.259
58.950008392333984,36.04999923706055,2022-02-01,0,204.67529296875,19.85,31.259
58.950008392333984,36.04999923706055,2022-02-02,0,204.67529296875,19.85,31.259
58.950008392333984,35.95000076293945,2022-01-31,0,121.2396240234375,12.684,22.508
58.950008392333984,35.95000076293945,2022-02-01,0,121.292724609375,12.684,22.508
58.950008392333984,35.95000076293945,2022-02-02,0,121.34490966796875,12.684,22.508
58.950008392333984,35.849998474121094,2022-01-31,0,136.90200805664062,18.067,28.836
58.950008392333984,35.849998474121094,2022-02-01,0,137.00592041015625,18.067,28.836
58.950008392333984,35.849998474121094,2022-02-02,0,137.10891723632812,18.067,28.836
59.04999923706055,37.04999923706055,2022-01-31,0,120.47103881835938,13.821,22.74
59.04999923706055,37.04999923706055,2022-02-01,0,120.9246826171875,13.821,22.74
59.04999923706055,37.04999923706055,2022-02-02,0,121.37374877929688,13.821,22.74
59.04999923706055,36.95000076293945,2022-01-31,0,131.802978515625,10.639,17.207
59.04999923706055,36.95000076293945,2022-02-01,0,132.34130859375,10.639,17.207
59.04999923706055,36.95000076293945,2022-02-02,0,132.872314453125,10.639,17.207
59.04999923706055,36.849998474121094,2022-01-31,0,151.28631591796875,18.09,29.385
59.04999923706055,36.849998474121094,2022-02-01,0,151.57241821289062,18.09,29.385
59.04999923706055,36.849998474121094,2022-02-02,0,151.85760498046875,18.09,29.385
59.04999923706055,36.75,2022-01-31,0,147.22412109375,16.91,28.175
59.04999923706055,36.75,2022-02-01,0,147.454833984375,16.91,28.175
59.04999923706055,36.75,2022-02-02,0,147.6763916015625,16.91,28.175
59.04999923706055,36.650001525878906,2022-01-31,0,127.55264282226562,19.258,30.41
59.04999923706055,36.650001525878906,2022-02-01,0,127.97882080078125,19.258,30.41
59.04999923706055,36.650001525878906,2022-02-02,0,128.375244140625,19.258,30.41
59.04999923706055,36.54999923706055,2022-01-31,0,118.68667602539062,17.464,27.768
59.04999923706055,36.54999923706055,2022-02-01,0,119.56329345703125,17.464,27.768
59.04999923706055,36.54999923706055,2022-02-02,0,120.37582397460938,17.464,27.768
59.04999923706055,36.45000076293945,2022-01-31,0,145.01632690429688,14.405,23.092
59.04999923706055,36.45000076293945,2022-02-01,0,146.45782470703125,14.405,23.092
59.04999923706055,36.45000076293945,2022-02-02,0,147.77664184570312,14.405,23.092
59.04999923706055,36.349998474121094,2022-01-31,0,148.47381591796875,17.492,28.506
59.04999923706055,36.349998474121094,2022-02-01,0,149.71572875976562,17.492,28.506
59.04999923706055,36.349998474121094,2022-02-02,0,150.8697509765625,17.492,28.506
59.04999923706055,36.25,2022-01-31,0,160.73776245117188,15.074,25.044
59.04999923706055,36.25,2022-02-01,0,161.2060546875,15.074,25.044
59.04999923706055,36.25,2022-02-02,0,161.6693115234375,15.074,25.044
59.04999923706055,36.150001525878906,2022-01-31,0,164.84115600585938,19.858,31.753
59.04999923706055,36.150001525878906,2022-02-01,0,164.970703125,19.858,31.753
59.04999923706055,36.150001525878906,2022-02-02,0,165.1007080078125,19.858,31.753
59.04999923706055,36.04999923706055,2022-01-31,0,202.04498291015625,16.308,27.279
59.04999923706055,36.04999923706055,2022-02-01,0,202.11502075195312,16.308,27.279
59.04999923706055,36.04999923706055,2022-02-02,0,202.18002319335938,16.308,27.279
59.04999923706055,35.95000076293945,2022-01-31,0,137.1844482421875,15.095,25.446
59.04999923706055,35.95000076293945,2022-02-01,0,137.24807739257812,15.095,25.446
59.04999923706055,35.95000076293945,2022-02-02,0,137.30758666992188,15.095,25.446
59.04999923706055,35.849998474121094,2022-01-31,0,143.726806640625,13.88,23.776
59.04999923706055,35.849998474121094,2022-02-01,0,143.8348388671875,13.88,23.776
59.04999923706055,35.849998474121094,2022-02-02,0,143.93692016601562,13.88,23.776
59.15000534057617,37.04999923706055,2022-01-31,0,124.573974609375,11.305,18.625
59.15000534057617,37.04999923706055,2022-02-01,0,124.96444702148438,11.305,18.625
59.15000534057617,37.04999923706055,2022-02-02,0,125.3411865234375,11.305,18.625
59.15000534057617,36.95000076293945,2022-01-31,0,146.30355834960938,18.131,30.658
59.15000534057617,36.95000076293945,2022-02-01,0,146.84829711914062,18.131,30.658
59.15000534057617,36.95000076293945,2022-02-02,0,147.39578247070312,18.131,30.658
59.15000534057617,36.849998474121094,2022-01-31,0,163.69537353515625,16.875,27.235
59.15000534057617,36.849998474121094,2022-02-01,0,163.98101806640625,16.875,27.235
59.15000534057617,36.849998474121094,2022-02-02,0,164.26666259765625,16.875,27.235
59.15000534057617,36.75,2022-01-31,0,162.381591796875,16.299,27.084
59.15000534057617,36.75,2022-02-01,0,162.46719360351562,16.299,27.084
59.15000534057617,36.75,2022-02-02,0,162.54959106445312,16.299,27.084
59.15000534057617,36.650001525878906,2022-01-31,0,137.02423095703125,15.095,25.446
59.15000534057617,36.650001525878906,2022-02-01,0,137.0965576171875,15.095,25.446
59.15000534057617,36.650001525878906,2022-02-02,0,137.16751098632812,15.095,25.446
59.15000534057617,36.54999923706055,2022-01-31,0,120.41656494140625,12.59,21.013
59.15000534057617,36.54999923706055,2022-02-01,0,120.802001953125,12.59,21.013
59.15000534057617,36.54999923706055,2022-02-02,0,121.1590576171875,12.59,21.013
59.15000534057617,36.45000076293945,2022-01-31,0,130.79818725585938,14.405,23.092
59.15000534057617,36.45000076293945,2022-02-01,0,131.68716430664062,14.405,23.092
59.15000534057617,36.45000076293945,2022-02-02,0,132.49465942382812,14.405,23.092
59.15000534057617,36.349998474121094,2022-01-31,0,157.28485107421875,15.703,26.369
59.15000534057617,36.349998474121094,2022-02-01,0,158.17611694335938,15.703,26.369
59.15000534057617,36.349998474121094,2022-02-02,0,158.99917602539062,15.703,26.369
59.15000534057617,36.25,2022-01-31,0,147.33489990234375,15.679,25.784
59.15000534057617,36.25,2022-02-01,0,148.24722290039062,15.679,25.784
59.15000534057617,36.25,2022-02-02,0,149.10690307617188,15.679,25.784
59.15000534057617,36.150001525878906,2022-01-31,0,149.67681884765625,19.854,31.425
59.15000534057617,36.150001525878906,2022-02-01,0,149.9029541015625,19.854,31.425
59.15000534057617,36.150001525878906,2022-02-02,0,150.12313842773438,19.854,31.425
59.15000534057617,36.04999923706055,2022-01-31,0,191.151123046875,15.095,25.446
59.15000534057617,36.04999923706055,2022-02-01,0,191.3983154296875,15.095,25.446
59.15000534057617,36.04999923706055,2022-02-02,0,191.63681030273438,15.095,25.446
