x,y,time,spatial_ref,volumetric_soil_water_layer_1,ET_hargreaves
58.450008392333984,35.849998474121094,2022-02-01,0,12.17068354288737,0.965264738388377
58.450008392333984,35.849998474121094,2022-02-02,0,13.532886505126953,1.1072947122261654
58.54999923706055,37.04999923706055,2022-01-31,0,22.220357259114582,1.0656439454687094
58.54999923706055,37.04999923706055,2022-02-01,0,22.031211853027344,1.1701603944916232
58.54999923706055,37.04999923706055,2022-02-02,0,22.168509165445965,1.0915335276802869
58.54999923706055,36.95000076293945,2022-01-31,0,22.026716868082683,1.048829406059532
58.54999923706055,36.95000076293945,2022-02-01,0,21.880919138590496,1.1452402883519417
58.54999923706055,36.95000076293945,2022-02-02,0,22.010116577148438,1.0699712357464086
58.54999923706055,36.849998474121094,2022-01-31,0,22.51916249593099,0.9809113649120362
58.54999923706055,36.849998474121094,2022-02-01,0,22.377325693766277,0.9082398313601671
58.54999923706055,36.849998474121094,2022-02-02,0,22.485605875651043,0.8920461782976045
58.54999923706055,36.75,2022-01-31,0,23.728491465250652,0.914237370368031
58.54999923706055,36.75,2022-02-01,0,23.635387420654297,0.8439410363463598
58.54999923706055,36.75,2022-02-02,0,23.673439025878906,0.8288711845804078
58.54999923706055,36.650001525878906,2022-01-31,0,23.90188217163086,0.8237028426665639
58.54999923706055,36.650001525878906,2022-02-01,0,23.931299845377605,0.7641179622887109
58.54999923706055,36.650001525878906,2022-02-02,0,23.903973897298176,0.7463042887526563
58.54999923706055,36.54999923706055,2022-01-31,0,24.10072962443034,0.8965437617970335
58.54999923706055,36.54999923706055,2022-02-01,0,23.99511973063151,0.7783274855441992
58.54999923706055,36.54999923706055,2022-02-02,0,24.058316548665363,0.9437554700830624
58.54999923706055,36.45000076293945,2022-01-31,0,23.740863800048828,0.9622573855714152
58.54999923706055,36.45000076293945,2022-02-01,0,23.428128560384113,0.8402800386782862
58.54999923706055,36.45000076293945,2022-02-02,0,23.650519053141277,1.0182824636002348
58.54999923706055,36.349998474121094,2022-01-31,0,24.787527720133465,1.2026428917242784
58.54999923706055,36.349998474121094,2022-02-01,0,24.46878433227539,1.001923917928915
58.54999923706055,36.349998474121094,2022-02-02,0,24.8257573445638,1.1473259720675064
58.54999923706055,36.25,2022-01-31,0,26.068375905354817,1.221331083285445
58.54999923706055,36.25,2022-02-01,0,25.740152994791668,1.0202253539045862
58.54999923706055,36.25,2022-02-02,0,26.40790303548177,1.1689912387765113
58.54999923706055,36.150001525878906,2022-01-31,0,28.139807383219402,1.2327175414326417
58.54999923706055,36.150001525878906,2022-02-01,0,28.363488515218098,1.038625219306071
58.54999923706055,36.150001525878906,2022-02-02,0,29.31161880493164,1.1869497548699985
58.54999923706055,36.04999923706055,2022-01-31,0,9.800847371419271,1.3180573368838249
58.54999923706055,36.04999923706055,2022-02-01,0,10.20009994506836,1.1359781944683083
58.54999923706055,36.04999923706055,2022-02-02,0,11.530170440673828,1.2773464449643377
58.54999923706055,35.95000076293945,2022-01-31,0,11.67062759399414,1.326084593050514
58.54999923706055,35.95000076293945,2022-02-01,0,11.96173350016276,1.1393337692373726
58.54999923706055,35.95000076293945,2022-02-02,0,13.356513977050781,1.281073973014029
58.54999923706055,35.849998474121094,2022-01-31,0,13.262742360432943,1.166091396896299
58.54999923706055,35.849998474121094,2022-02-01,0,13.490117390950521,0.9483233503960501
58.54999923706055,35.849998474121094,2022-02-02,0,14.954236348470053,1.0841682800890409
58.65000534057617,37.04999923706055,2022-01-31,0,22.027963002522785,1.0171042937252655
58.65000534057617,37.04999923706055,2022-02-01,0,21.860580444335938,1.1371285520615582
58.65000534057617,37.04999923706055,2022-02-02,0,21.99596405029297,1.0141428415863356
58.65000534057617,36.95000076293945,2022-01-31,0,21.73343022664388,1.0511188871213715
58.65000534057617,36.95000076293945,2022-02-01,0,21.550248463948567,1.1720824269482466
58.65000534057617,36.95000076293945,2022-02-02,0,21.70525868733724,1.051586828321289
58.65000534057617,36.849998474121094,2022-01-31,0,22.251510620117188,1.0023474782198816
58.65000534057617,36.849998474121094,2022-02-01,0,22.03423817952474,0.991304596719599
58.65000534057617,36.849998474121094,2022-02-02,0,22.210032145182293,0.879792479711294
58.65000534057617,36.75,2022-01-31,0,23.432757059733074,0.8923291879764533
58.65000534057617,36.75,2022-02-01,0,23.254515329996746,0.8933228453005128
58.65000534057617,36.75,2022-02-02,0,23.364486694335938,0.7846934794212708
58.65000534057617,36.650001525878906,2022-01-31,0,23.971487681070965,0.6861642061331251
58.65000534057617,36.650001525878906,2022-02-01,0,24.03788884480794,0.6907426969979445
58.65000534057617,36.650001525878906,2022-02-02,0,23.972867329915363,0.6038862171720074
58.65000534057617,36.54999923706055,2022-01-31,0,23.73587926228841,0.7664453236292582
58.65000534057617,36.54999923706055,2022-02-01,0,23.843669891357422,0.7884972280824843
58.65000534057617,36.54999923706055,2022-02-02,0,23.803971608479817,0.7551385137863906
58.65000534057617,36.45000076293945,2022-01-31,0,24.36913808186849,0.8936253987706877
58.65000534057617,36.45000076293945,2022-02-01,0,24.21399434407552,0.9212580934728858
58.65000534057617,36.45000076293945,2022-02-02,0,24.275588989257812,0.885255848147735
58.65000534057617,36.349998474121094,2022-01-31,0,29.09799575805664,1.120007967923539
58.65000534057617,36.349998474121094,2022-02-01,0,28.824513753255207,1.0892696830502882
58.65000534057617,36.349998474121094,2022-02-02,0,29.091720581054688,1.0825336673932724
58.65000534057617,36.25,2022-01-31,0,27.452786763509113,1.1377130776422264
58.65000534057617,36.25,2022-02-01,0,27.086512247721355,1.105005970734644
58.65000534057617,36.25,2022-02-02,0,27.68438975016276,1.0994828815371487
58.65000534057617,36.150001525878906,2022-01-31,0,29.07218297322591,1.1520216570720854
58.65000534057617,36.150001525878906,2022-02-01,0,29.28108851114909,1.1216442095573227
58.65000534057617,36.150001525878906,2022-02-02,0,30.129082997639973,1.1205553580163374
58.65000534057617,36.04999923706055,2022-01-31,0,17.12963104248047,1.3416190844838105
58.65000534057617,36.04999923706055,2022-02-01,0,17.301152547200523,1.2262191591182776
58.65000534057617,36.04999923706055,2022-02-02,0,18.458900451660156,1.2615261124224308
58.65000534057617,35.95000076293945,2022-01-31,0,12.708479563395182,1.3582233216745658
58.65000534057617,35.95000076293945,2022-02-01,0,12.98903783162435,1.2407004799922576
58.65000534057617,35.95000076293945,2022-02-02,0,14.399439493815104,1.2768736485842378
58.65000534057617,35.849998474121094,2022-01-31,0,13.971748352050781,1.2076227376664361
58.65000534057617,35.849998474121094,2022-02-01,0,14.187240600585938,1.0619224999136256
58.65000534057617,35.849998474121094,2022-02-02,0,15.654830932617188,1.082891401831753
58.749996185302734,37.04999923706055,2022-01-31,0,22.039934794108074,0.9201015516304213
58.749996185302734,37.04999923706055,2022-02-01,0,21.976159413655598,1.0397340570277813
58.749996185302734,37.04999923706055,2022-02-02,0,22.105801900227863,0.9225402909740293
58.749996185302734,36.95000076293945,2022-01-31,0,21.812292734781902,1.035684889299386
58.749996185302734,36.95000076293945,2022-02-01,0,21.664714813232422,1.1549039583334677
58.749996185302734,36.95000076293945,2022-02-02,0,21.80214564005534,1.02743867510444
58.749996185302734,36.849998474121094,2022-01-31,0,22.00726826985677,1.0126583525775426
58.749996185302734,36.849998474121094,2022-02-01,0,21.741129557291668,1.0031771584208438
58.749996185302734,36.849998474121094,2022-02-02,0,21.924489339192707,0.8880264593845003
58.749996185302734,36.75,2022-01-31,0,23.30298105875651,0.9437106844838294
58.749996185302734,36.75,2022-02-01,0,23.063678741455078,0.9393909351842024
58.749996185302734,36.75,2022-02-02,0,23.246815999348957,0.8356913057285256
58.749996185302734,36.650001525878906,2022-01-31,0,23.956890106201172,0.7691311117551141
58.749996185302734,36.650001525878906,2022-02-01,0,23.901793162027996,0.7642754762440789
58.749996185302734,36.650001525878906,2022-02-02,0,23.936595916748047,0.6752008158723787
58.749996185302734,36.54999923706055,2022-01-31,0,22.310301462809246,0.679370515450264
58.749996185302734,36.54999923706055,2022-02-01,0,22.466246287027996,0.6938167809226791
58.749996185302734,36.54999923706055,2022-02-02,0,22.402915954589844,0.6605922225390426
58.749996185302734,36.45000076293945,2022-01-31,0,22.83087412516276,0.750361585535051
58.749996185302734,36.45000076293945,2022-02-01,0,22.562732696533203,0.76781335207203
58.749996185302734,36.45000076293945,2022-02-02,0,22.427571614583332,0.7373547633575703
58.749996185302734,36.349998474121094,2022-01-31,0,23.653767903645832,1.0559826564619859
58.749996185302734,36.349998474121094,2022-02-01,0,23.586565653483074,1.015605825182708
58.749996185302734,36.349998474121094,2022-02-02,0,23.657995859781902,1.003559580019134
58.749996185302734,36.25,2022-01-31,0,30.808003743489582,1.1305520240071802
58.749996185302734,36.25,2022-02-01,0,30.670706431070965,1.0883762125990628
58.749996185302734,36.25,2022-02-02,0,31.107120513916016,1.0857270498900007
58.749996185302734,36.150001525878906,2022-01-31,0,28.555927276611328,1.1375475455371735
58.749996185302734,36.150001525878906,2022-02-01,0,28.57439676920573,1.1049571767632624
58.749996185302734,36.150001525878906,2022-02-02,0,29.288787841796875,1.0992650955229866
58.749996185302734,36.04999923706055,2022-01-31,0,19.28651173909505,1.3332506797002326
58.749996185302734,36.04999923706055,2022-02-01,0,19.20155207316081,1.2042015742064558
58.749996185302734,36.04999923706055,2022-02-02,0,20.08657455444336,1.2424165246506704
58.749996185302734,35.95000076293945,2022-01-31,0,13.74277114868164,1.3382197332741925
58.749996185302734,35.95000076293945,2022-02-01,0,13.910776774088541,1.222603906334547
58.749996185302734,35.95000076293945,2022-02-02,0,15.144360860188803,1.257432284811244
58.749996185302734,35.849998474121094,2022-01-31,0,14.57007090250651,1.2037634351129471
58.749996185302734,35.849998474121094,2022-02-01,0,14.729175567626953,1.0587799997540097
58.749996185302734,35.849998474121094,2022-02-02,0,16.080430348714195,1.0838394717408726
58.85000228881836,37.04999923706055,2022-01-31,0,22.006689707438152,0.830309927392817
58.85000228881836,37.04999923706055,2022-02-01,0,21.978429158528645,0.9464348812524914
58.85000228881836,37.04999923706055,2022-02-02,0,22.11060841878255,0.8316617985661166
58.85000228881836,36.95000076293945,2022-01-31,0,21.60525639851888,0.9894268720772301
58.85000228881836,36.95000076293945,2022-02-01,0,21.517715454101562,1.0915822025780855
58.85000228881836,36.95000076293945,2022-02-02,0,21.61322275797526,0.9729369066207354
58.85000228881836,36.849998474121094,2022-01-31,0,20.681915283203125,1.019534375462986
58.85000228881836,36.849998474121094,2022-02-01,0,20.294545491536457,1.0031771584208438
58.85000228881836,36.849998474121094,2022-02-02,0,20.418446858723957,0.8880264593845003
58.85000228881836,36.75,2022-01-31,0,22.790908813476562,0.9780156190511491
58.85000228881836,36.75,2022-02-01,0,22.499713897705078,0.9764669856076692
58.85000228881836,36.75,2022-02-02,0,22.746047973632812,0.8659268574269259
58.85000228881836,36.650001525878906,2022-01-31,0,23.284155527750652,0.8544269785066015
58.85000228881836,36.650001525878906,2022-02-01,0,23.066171010335285,0.8475156519389843
58.85000228881836,36.650001525878906,2022-02-02,0,23.186200459798176,0.746061942259916
58.85000228881836,36.54999923706055,2022-01-31,0,25.015169779459637,0.6763871593292705
58.85000228881836,36.54999923706055,2022-02-01,0,25.12189229329427,0.6818270483178693
58.85000228881836,36.54999923706055,2022-02-02,0,25.010541280110676,0.6554608683647917
58.85000228881836,36.45000076293945,2022-01-31,0,22.43273417154948,0.6336024479577912
58.85000228881836,36.45000076293945,2022-02-01,0,23.19171905517578,0.6410626885826929
58.85000228881836,36.45000076293945,2022-02-02,0,23.107738494873047,0.608383995423782
58.85000228881836,36.349998474121094,2022-01-31,0,23.98964564005534,0.9465896254173464
58.85000228881836,36.349998474121094,2022-02-01,0,24.531091054280598,0.9030133551609378
58.85000228881836,36.349998474121094,2022-02-02,0,24.54332987467448,0.8947509909833762
58.85000228881836,36.25,2022-01-31,0,26.829408009847004,1.105502010188305
58.85000228881836,36.25,2022-02-01,0,26.67377471923828,1.054419727951539
58.85000228881836,36.25,2022-02-02,0,26.945966084798176,1.0548006089344504
58.85000228881836,36.150001525878906,2022-01-31,0,29.280999501546223,1.1267756476227806
58.85000228881836,36.150001525878906,2022-02-01,0,29.065507253011067,1.0916146460929683
58.85000228881836,36.150001525878906,2022-02-02,0,29.510822296142578,1.089396271841988
58.85000228881836,36.04999923706055,2022-01-31,0,20.698471069335938,1.3133665113044164
58.85000228881836,36.04999923706055,2022-02-01,0,20.38079579671224,1.193760626773034
58.85000228881836,36.04999923706055,2022-02-02,0,20.952281951904297,1.223103948652063
58.85000228881836,35.95000076293945,2022-01-31,0,13.67245356241862,1.333040444061257
58.85000228881836,35.95000076293945,2022-02-01,0,13.591988881429037,1.2081346200939
58.85000228881836,35.95000076293945,2022-02-02,0,14.566065470377604,1.2418876645251742
58.85000228881836,35.849998474121094,2022-01-31,0,14.71787134806315,1.2037634351129471
58.85000228881836,35.849998474121094,2022-02-01,0,14.749558766682943,1.0509976697865984
58.85000228881836,35.849998474121094,2022-02-02,0,15.944601694742838,1.0838394717408726
58.950008392333984,37.04999923706055,2022-01-31,0,21.68020248413086,0.6958502457879865
58.950008392333984,37.04999923706055,2022-02-01,0,21.60329818725586,0.81055847137031
58.950008392333984,37.04999923706055,2022-02-02,0,21.738325754801433,0.714545799069538
58.950008392333984,36.95000076293945,2022-01-31,0,21.667652130126953,0.8664495531916631
58.950008392333984,36.95000076293945,2022-02-01,0,21.581668853759766,0.9788247102063713
58.950008392333984,36.95000076293945,2022-02-02,0,21.684786478678387,0.8762899473946049
58.950008392333984,36.849998474121094,2022-01-31,0,21.50485356648763,1.0790413129397138
58.950008392333984,36.849998474121094,2022-02-01,0,21.18246078491211,1.2609313327633371
58.950008392333984,36.849998474121094,2022-02-02,0,21.32874806722005,1.202289057613219
58.950008392333984,36.75,2022-01-31,0,21.52581532796224,1.0739780084235666
58.950008392333984,36.75,2022-02-01,0,21.2027104695638,1.2647661964981152
58.950008392333984,36.75,2022-02-02,0,21.41668955485026,1.2027565602827013
58.950008392333984,36.650001525878906,2022-01-31,0,22.268377939860027,0.9946708140148023
58.950008392333984,36.650001525878906,2022-02-01,0,21.991558074951172,1.16941771209162
58.950008392333984,36.650001525878906,2022-02-02,0,22.17967987060547,1.1107189714333248
58.950008392333984,36.54999923706055,2022-01-31,0,24.20562744140625,0.8471059384921891
58.950008392333984,36.54999923706055,2022-02-01,0,23.97860844930013,0.9383485398516352
58.950008392333984,36.54999923706055,2022-02-02,0,24.02987798055013,0.9084789573867504
58.950008392333984,36.45000076293945,2022-01-31,0,23.111966451009113,0.7877619801740724
58.950008392333984,36.45000076293945,2022-02-01,0,23.49386215209961,0.8762784417496763
58.950008392333984,36.45000076293945,2022-02-02,0,23.49506378173828,0.8408173666585994
58.950008392333984,36.349998474121094,2022-01-31,0,21.389719645182293,0.7382921761398232
58.950008392333984,36.349998474121094,2022-02-01,0,21.42171859741211,0.7605478498825677
58.950008392333984,36.349998474121094,2022-02-02,0,21.315619150797527,0.7203983166513515
58.950008392333984,36.25,2022-01-31,0,23.79507064819336,0.9151157204593894
58.950008392333984,36.25,2022-02-01,0,24.11781946818034,0.9361128495350334
58.950008392333984,36.25,2022-02-02,0,24.280840555826824,0.8947495663827547
58.950008392333984,36.150001525878906,2022-01-31,0,26.773910522460938,1.0281277807486267
58.950008392333984,36.150001525878906,2022-02-01,0,26.153958638509113,1.0607423830158473
58.950008392333984,36.150001525878906,2022-02-02,0,26.21987024943034,1.0110034298210753
58.950008392333984,36.04999923706055,2022-01-31,0,22.78329849243164,1.2053907629762957
58.950008392333984,36.04999923706055,2022-02-01,0,22.354005177815754,1.1622601221425959
58.950008392333984,36.04999923706055,2022-02-02,0,22.67007827758789,1.1267114786878307
58.950008392333984,35.95000076293945,2022-01-31,0,14.500287373860678,1.228084047510953
58.950008392333984,35.95000076293945,2022-02-01,0,14.184303283691406,1.1907187091431917
58.950008392333984,35.95000076293945,2022-02-02,0,14.816716512044271,1.1473672436449696
58.950008392333984,35.849998474121094,2022-01-31,0,15.159136454264322,1.28885886520816
58.950008392333984,35.849998474121094,2022-02-01,0,15.038038889567057,1.1629848079599607
58.950008392333984,35.849998474121094,2022-02-02,0,16.0302734375,1.1465266339217384
59.04999923706055,37.04999923706055,2022-01-31,0,21.1288324991862,0.6299730496849021
59.04999923706055,37.04999923706055,2022-02-01,0,21.053085327148438,0.7414104230271116
59.04999923706055,37.04999923706055,2022-02-02,0,21.189715067545574,0.6511661942744557
59.04999923706055,36.95000076293945,2022-01-31,0,22.112166086832683,0.7823323119341076
59.04999923706055,36.95000076293945,2022-02-01,0,22.10299809773763,0.8990148470367076
59.04999923706055,36.95000076293945,2022-02-02,0,22.241719563802082,0.796062304943455
59.04999923706055,36.849998474121094,2022-01-31,0,19.846515655517578,1.02624502349317
59.04999923706055,36.849998474121094,2022-02-01,0,19.603697458902996,1.1927366967989252
59.04999923706055,36.849998474121094,2022-02-02,0,19.74945068359375,1.135746351484427
59.04999923706055,36.75,2022-01-31,0,18.72081120808919,1.085365189832936
59.04999923706055,36.75,2022-02-01,0,18.332462310791016,1.2685965668643253
59.04999923706055,36.75,2022-02-02,0,18.56637954711914,1.2067354916141326
59.04999923706055,36.650001525878906,2022-01-31,0,20.072911580403645,1.0620484921129811
59.04999923706055,36.650001525878906,2022-02-01,0,19.78616714477539,1.2378796819146451
59.04999923706055,36.650001525878906,2022-02-02,0,19.973087310791016,1.1744474279347108
59.04999923706055,36.54999923706055,2022-01-31,0,22.478173573811848,0.975591247021781
59.04999923706055,36.54999923706055,2022-02-01,0,22.14763641357422,1.0719356771355333
59.04999923706055,36.54999923706055,2022-02-02,0,22.267532348632812,1.0471230647137215
59.04999923706055,36.45000076293945,2022-01-31,0,24.664026896158855,0.8945567332694602
59.04999923706055,36.45000076293945,2022-02-01,0,24.479109446207683,0.9856555489230273
59.04999923706055,36.45000076293945,2022-02-02,0,24.516270955403645,0.9575059837666906
59.04999923706055,36.349998474121094,2022-01-31,0,24.42098617553711,0.6990772209485075
59.04999923706055,36.349998474121094,2022-02-01,0,24.341990152994793,0.7171605623199696
59.04999923706055,36.349998474121094,2022-02-02,0,24.296194712320965,0.6772492880938723
59.04999923706055,36.25,2022-01-31,0,22.845783233642578,0.7306848895139673
59.04999923706055,36.25,2022-02-01,0,23.451582590738933,0.7472689774595623
59.04999923706055,36.25,2022-02-02,0,23.564713795979817,0.7070594066839174
59.04999923706055,36.150001525878906,2022-01-31,0,20.87564468383789,0.9679346242825535
59.04999923706055,36.150001525878906,2022-02-01,0,20.281416575113933,0.9864370380156118
59.04999923706055,36.150001525878906,2022-02-02,0,20.219376881917317,0.944664038588498
59.04999923706055,36.04999923706055,2022-01-31,0,25.683854420979817,1.2015855609754174
59.04999923706055,36.04999923706055,2022-02-01,0,25.305074055989582,1.1450180871052207
59.04999923706055,36.04999923706055,2022-02-02,0,25.510107676188152,1.1094045467884854
59.04999923706055,35.95000076293945,2022-01-31,0,14.762598673502604,1.216628778560979
59.04999923706055,35.95000076293945,2022-02-01,0,14.37954584757487,1.1691531992838775
59.04999923706055,35.95000076293945,2022-02-02,0,14.963493347167969,1.133472239965964
59.04999923706055,35.849998474121094,2022-01-31,0,15.51446278889974,1.276727742672937
59.04999923706055,35.849998474121094,2022-02-01,0,15.264034271240234,1.1450891921540478
59.04999923706055,35.849998474121094,2022-02-02,0,16.133480072021484,1.132641767815986
59.15000534057617,37.04999923706055,2022-01-31,0,20.722904205322266,0.5571607437206206
59.15000534057617,37.04999923706055,2022-02-01,0,20.552539825439453,0.6631376211923676
59.15000534057617,37.04999923706055,2022-02-02,0,20.705280303955078,0.5745313323697876
59.15000534057617,36.95000076293945,2022-01-31,0,22.35801060994466,0.6087559538135733
59.15000534057617,36.95000076293945,2022-02-01,0,22.492281595865887,0.7222604095510917
59.15000534057617,36.95000076293945,2022-02-02,0,22.64088312784831,0.6315515579379983
59.15000534057617,36.849998474121094,2022-01-31,0,20.640125274658203,0.8715471370116593
59.15000534057617,36.849998474121094,2022-02-01,0,20.492502848307293,0.9971889962828276
59.15000534057617,36.849998474121094,2022-02-02,0,20.574480692545574,0.9216456837045823
59.15000534057617,36.75,2022-01-31,0,17.143961588541664,1.0157189345696758
59.15000534057617,36.75,2022-02-01,0,16.732470194498696,1.1531282141634172
59.15000534057617,36.75,2022-02-02,0,16.948362986246742,1.075982373584001
59.15000534057617,36.650001525878906,2022-01-31,0,15.899295806884766,1.022224539291515
59.15000534057617,36.650001525878906,2022-02-01,0,15.49269994099935,1.1566223991011049
59.15000534057617,36.650001525878906,2022-02-02,0,15.665601094563803,1.0831346890948015
59.15000534057617,36.54999923706055,2022-01-31,0,19.435113271077473,1.0801295805345812
59.15000534057617,36.54999923706055,2022-02-01,0,19.040311177571613,1.2116275696238257
59.15000534057617,36.54999923706055,2022-02-02,0,19.13288116455078,1.1577861926461328
59.15000534057617,36.45000076293945,2022-01-31,0,22.74871826171875,1.0181434418005857
59.15000534057617,36.45000076293945,2022-02-01,0,22.413597106933594,1.1475919004660569
59.15000534057617,36.45000076293945,2022-02-02,0,22.544485727945965,1.0968721793117246
59.15000534057617,36.349998474121094,2022-01-31,0,22.742843627929688,0.9216777775891454
59.15000534057617,36.349998474121094,2022-02-01,0,22.41506576538086,1.0297525729243158
59.15000534057617,36.349998474121094,2022-02-02,0,22.479909261067707,0.9387230530202701
59.15000534057617,36.25,2022-01-31,0,23.59742482503255,0.8100400485298036
59.15000534057617,36.25,2022-02-01,0,23.482157389322918,0.9084905532883844
