lon,lat,time,Hargreaves
58.450008392333984,36.75,2022-02-01,0.8995699854021447
58.450008392333984,36.75,2022-02-02,0.8829275684806981
58.450008392333984,36.650001525878906,2022-01-31,0.9519742359630478
58.450008392333984,36.650001525878906,2022-02-01,0.8994299838707017
58.450008392333984,36.650001525878906,2022-02-02,0.8855704000302009
58.450008392333984,36.54999923706055,2022-01-31,0.9247821700837315
58.450008392333984,36.54999923706055,2022-02-01,0.814325049595769
58.450008392333984,36.54999923706055,2022-02-02,0.9788303918372021
58.450008392333984,36.45000076293945,2022-01-31,0.9685639733594643
58.450008392333984,36.45000076293945,2022-02-01,0.8481206811773795
58.450008392333984,36.45000076293945,2022-02-02,1.0280773438326918
58.450008392333984,36.349998474121094,2022-01-31,1.2028616587463214
58.450008392333984,36.349998474121094,2022-02-01,1.0080284206068797
58.450008392333984,36.349998474121094,2022-02-02,1.1582608927881575
58.450008392333984,36.25,2022-01-31,1.2326260217860112
58.450008392333984,36.25,2022-02-01,1.0355439866477751
58.450008392333984,36.25,2022-02-02,1.1872825751609286
58.450008392333984,36.150001525878906,2022-01-31,1.247784707925301
58.450008392333984,36.150001525878906,2022-02-01,1.0509232441238512
58.450008392333984,36.150001525878906,2022-02-02,1.2091285594555234
58.450008392333984,36.04999923706055,2022-01-31,1.3465908119085823
58.450008392333984,36.04999923706055,2022-02-01,1.1628859280502544
58.450008392333984,36.04999923706055,2022-02-02,1.3043564038924274
58.450008392333984,35.95000076293945,2022-01-31,1.342437091198754
58.450008392333984,35.95000076293945,2022-02-01,1.152824240109126
58.450008392333984,35.95000076293945,2022-02-02,1.292680839875451
58.450008392333984,35.849998474121094,2022-01-31,1.1845599486287386
58.450008392333984,35.849998474121094,2022-02-01,0.965264738388377
58.450008392333984,35.849998474121094,2022-02-02,1.1072947122261654
58.54999923706055,37.04999923706055,2022-01-31,1.0656439454687094
58.54999923706055,37.04999923706055,2022-02-01,1.1701603944916232
58.54999923706055,37.04999923706055,2022-02-02,1.0915335276802869
58.54999923706055,36.95000076293945,2022-01-31,1.048829406059532
58.54999923706055,36.95000076293945,2022-02-01,1.1452402883519417
58.54999923706055,36.95000076293945,2022-02-02,1.0699712357464086
58.54999923706055,36.849998474121094,2022-01-31,0.9809113649120362
58.54999923706055,36.849998474121094,2022-02-01,0.9082398313601671
58.54999923706055,36.849998474121094,2022-02-02,0.8920461782976045
58.54999923706055,36.75,2022-01-31,0.914237370368031
58.54999923706055,36.75,2022-02-01,0.8439410363463598
58.54999923706055,36.75,2022-02-02,0.8288711845804078
58.54999923706055,36.650001525878906,2022-01-31,0.8237028426665639
58.54999923706055,36.650001525878906,2022-02-01,0.7641179622887109
58.54999923706055,36.650001525878906,2022-02-02,0.7463042887526563
58.54999923706055,36.54999923706055,2022-01-31,0.8965437617970335
58.54999923706055,36.54999923706055,2022-02-01,0.7783274855441992
58.54999923706055,36.54999923706055,2022-02-02,0.9437554700830624
58.54999923706055,36.45000076293945,2022-01-31,0.9622573855714152
58.54999923706055,36.45000076293945,2022-02-01,0.8402800386782862
58.54999923706055,36.45000076293945,2022-02-02,1.0182824636002348
58.54999923706055,36.349998474121094,2022-01-31,1.2026428917242784
58.54999923706055,36.349998474121094,2022-02-01,1.001923917928915
58.54999923706055,36.349998474121094,2022-02-02,1.1473259720675064
58.54999923706055,36.25,2022-01-31,1.221331083285445
58.54999923706055,36.25,2022-02-01,1.0202253539045862
58.54999923706055,36.25,2022-02-02,1.1689912387765113
58.54999923706055,36.150001525878906,2022-01-31,1.2327175414326417
58.54999923706055,36.150001525878906,2022-02-01,1.038625219306071
58.54999923706055,36.150001525878906,2022-02-02,1.1869497548699985
58.54999923706055,36.04999923706055,2022-01-31,1.3180573368838249
58.54999923706055,36.04999923706055,2022-02-01,1.1359781944683083
58.54999923706055,36.04999923706055,2022-02-02,1.2773464449643377
58.54999923706055,35.95000076293945,2022-01-31,1.326084593050514
58.54999923706055,35.95000076293945,2022-02-01,1.1393337692373726
58.54999923706055,35.95000076293945,2022-02-02,1.281073973014029
58.54999923706055,35.849998474121094,2022-01-31,1.166091396896299
58.54999923706055,35.849998474121094,2022-02-01,0.9483233503960501
58.54999923706055,35.849998474121094,2022-02-02,1.0841682800890409
58.65000534057617,37.04999923706055,2022-01-31,1.0171042937252655
58.65000534057617,37.04999923706055,2022-02-01,1.1371285520615582
58.65000534057617,37.04999923706055,2022-02-02,1.0141428415863356
58.65000534057617,36.95000076293945,2022-01-31,1.0511188871213715
58.65000534057617,36.95000076293945,2022-02-01,1.1720824269482466
58.65000534057617,36.95000076293945,2022-02-02,1.051586828321289
58.65000534057617,36.849998474121094,2022-01-31,1.0023474782198816
58.65000534057617,36.849998474121094,2022-02-01,0.991304596719599
58.65000534057617,36.849998474121094,2022-02-02,0.879792479711294
58.65000534057617,36.75,2022-01-31,0.8923291879764533
58.65000534057617,36.75,2022-02-01,0.8933228453005128
58.65000534057617,36.75,2022-02-02,0.7846934794212708
58.65000534057617,36.650001525878906,2022-01-31,0.6861642061331251
58.65000534057617,36.650001525878906,2022-02-01,0.6907426969979445
58.65000534057617,36.650001525878906,2022-02-02,0.6038862171720074
58.65000534057617,36.54999923706055,2022-01-31,0.7664453236292582
58.65000534057617,36.54999923706055,2022-02-01,0.7884972280824843
58.65000534057617,36.54999923706055,2022-02-02,0.7551385137863906
58.65000534057617,36.45000076293945,2022-01-31,0.8936253987706877
58.65000534057617,36.45000076293945,2022-02-01,0.9212580934728858
58.65000534057617,36.45000076293945,2022-02-02,0.885255848147735
58.65000534057617,36.349998474121094,2022-01-31,1.120007967923539
58.65000534057617,36.349998474121094,2022-02-01,1.0892696830502882
58.65000534057617,36.349998474121094,2022-02-02,1.0825336673932724
58.65000534057617,36.25,2022-01-31,1.1377130776422264
58.65000534057617,36.25,2022-02-01,1.105005970734644
58.65000534057617,36.25,2022-02-02,1.0994828815371487
58.65000534057617,36.150001525878906,2022-01-31,1.1520216570720854
58.65000534057617,36.150001525878906,2022-02-01,1.1216442095573227
58.65000534057617,36.150001525878906,2022-02-02,1.1205553580163374
58.65000534057617,36.04999923706055,2022-01-31,1.3416190844838105
58.65000534057617,36.04999923706055,2022-02-01,1.2262191591182776
58.65000534057617,36.04999923706055,2022-02-02,1.2615261124224308
58.65000534057617,35.95000076293945,2022-01-31,1.3582233216745658
58.65000534057617,35.95000076293945,2022-02-01,1.2407004799922576
58.65000534057617,35.95000076293945,2022-02-02,1.2768736485842378
58.65000534057617,35.849998474121094,2022-01-31,1.2076227376664361
58.65000534057617,35.849998474121094,2022-02-01,1.0619224999136256
58.65000534057617,35.849998474121094,2022-02-02,1.082891401831753
58.749996185302734,37.04999923706055,2022-01-31,0.9201015516304213
58.749996185302734,37.04999923706055,2022-02-01,1.0397340570277813
58.749996185302734,37.04999923706055,2022-02-02,0.9225402909740293
58.749996185302734,36.95000076293945,2022-01-31,1.035684889299386
58.749996185302734,36.95000076293945,2022-02-01,1.1549039583334677
58.749996185302734,36.95000076293945,2022-02-02,1.02743867510444
58.749996185302734,36.849998474121094,2022-01-31,1.0126583525775426
58.749996185302734,36.849998474121094,2022-02-01,1.0031771584208438
58.749996185302734,36.849998474121094,2022-02-02,0.8880264593845003
58.749996185302734,36.75,2022-01-31,0.9437106844838294
58.749996185302734,36.75,2022-02-01,0.9393909351842024
58.749996185302734,36.75,2022-02-02,0.8356913057285256
58.749996185302734,36.650001525878906,2022-01-31,0.7691311117551141
58.749996185302734,36.650001525878906,2022-02-01,0.7642754762440789
58.749996185302734,36.650001525878906,2022-02-02,0.6752008158723787
58.749996185302734,36.54999923706055,2022-01-31,0.679370515450264
58.749996185302734,36.54999923706055,2022-02-01,0.6938167809226791
58.749996185302734,36.54999923706055,2022-02-02,0.6605922225390426
58.749996185302734,36.45000076293945,2022-01-31,0.750361585535051
58.749996185302734,36.45000076293945,2022-02-01,0.76781335207203
58.749996185302734,36.45000076293945,2022-02-02,0.7373547633575703
58.749996185302734,36.349998474121094,2022-01-31,1.0559826564619859
58.749996185302734,36.349998474121094,2022-02-01,1.015605825182708
58.749996185302734,36.349998474121094,2022-02-02,1.003559580019134
58.749996185302734,36.25,2022-01-31,1.1305520240071802
58.749996185302734,36.25,2022-02-01,1.0883762125990628
58.749996185302734,36.25,2022-02-02,1.0857270498900007
58.749996185302734,36.150001525878906,2022-01-31,1.1375475455371735
58.749996185302734,36.150001525878906,2022-02-01,1.1049571767632624
58.749996185302734,36.150001525878906,2022-02-02,1.0992650955229866
58.749996185302734,36.04999923706055,2022-01-31,1.3332506797002326
58.749996185302734,36.04999923706055,2022-02-01,1.2042015742064558
58.749996185302734,36.04999923706055,2022-02-02,1.2424165246506704
58.749996185302734,35.95000076293945,2022-01-31,1.3382197332741925
58.749996185302734,35.95000076293945,2022-02-01,1.222603906334547
58.749996185302734,35.95000076293945,2022-02-02,1.257432284811244
58.749996185302734,35.849998474121094,2022-01-31,1.2037634351129471
58.749996185302734,35.849998474121094,2022-02-01,1.0587799997540097
58.749996185302734,35.849998474121094,2022-02-02,1.0838394717408726
58.85000228881836,37.04999923706055,2022-01-31,0.830309927392817
58.85000228881836,37.04999923706055,2022-02-01,0.9464348812524914
58.85000228881836,37.04999923706055,2022-02-02,0.8316617985661166
58.85000228881836,36.95000076293945,2022-01-31,0.9894268720772301
58.85000228881836,36.95000076293945,2022-02-01,1.0915822025780855
58.85000228881836,36.95000076293945,2022-02-02,0.9729369066207354
58.85000228881836,36.849998474121094,2022-01-31,1.019534375462986
58.85000228881836,36.849998474121094,2022-02-01,1.0031771584208438
58.85000228881836,36.849998474121094,2022-02-02,0.8880264593845003
58.85000228881836,36.75,2022-01-31,0.9780156190511491
58.85000228881836,36.75,2022-02-01,0.9764669856076692
58.85000228881836,36.75,2022-02-02,0.8659268574269259
58.85000228881836,36.650001525878906,2022-01-31,0.8544269785066015
58.85000228881836,36.650001525878906,2022-02-01,0.8475156519389843
58.85000228881836,36.650001525878906,2022-02-02,0.746061942259916
58.85000228881836,36.54999923706055,2022-01-31,0.6763871593292705
58.85000228881836,36.54999923706055,2022-02-01,0.6818270483178693
58.85000228881836,36.54999923706055,2022-02-02,0.6554608683647917
58.85000228881836,36.45000076293945,2022-01-31,0.6336024479577912
58.85000228881836,36.45000076293945,2022-02-01,0.6410626885826929
58.85000228881836,36.45000076293945,2022-02-02,0.608383995423782
58.85000228881836,36.349998474121094,2022-01-31,0.9465896254173464
58.85000228881836,36.349998474121094,2022-02-01,0.9030133551609378
58.85000228881836,36.349998474121094,2022-02-02,0.8947509909833762
58.85000228881836,36.25,2022-01-31,1.105502010188305
58.85000228881836,36.25,2022-02-01,1.054419727951539
58.85000228881836,36.25,2022-02-02,1.0548006089344504
58.85000228881836,36.150001525878906,2022-01-31,1.1267756476227806
58.85000228881836,36.150001525878906,2022-02-01,1.0916146460929683
58.85000228881836,36.150001525878906,2022-02-02,1.089396271841988
58.85000228881836,36.04999923706055,2022-01-31,1.3133665113044164
58.85000228881836,36.04999923706055,2022-02-01,1.193760626773034
58.85000228881836,36.04999923706055,2022-02-02,1.223103948652063
58.85000228881836,35.95000076293945,2022-01-31,1.333040444061257
58.85000228881836,35.95000076293945,2022-02-01,1.2081346200939
58.85000228881836,35.95000076293945,2022-02-02,1.2418876645251742
58.85000228881836,35.849998474121094,2022-01-31,1.2037634351129471
58.85000228881836,35.849998474121094,2022-02-01,1.0509976697865984
58.85000228881836,35.849998474121094,2022-02-02,1.0838394717408726
58.950008392333984,37.04999923706055,2022-01-31,0.6958502457879865
58.950008392333984,37.04999923706055,2022-02-01,0.81055847137031
58.950008392333984,37.04999923706055,2022-02-02,0.714545799069538
58.950008392333984,36.95000076293945,2022-01-31,0.8664495531916631
58.950008392333984,36.95000076293945,2022-02-01,0.9788247102063713
58.950008392333984,36.95000076293945,2022-02-02,0.8762899473946049
58.950008392333984,36.849998474121094,2022-01-31,1.0790413129397138
58.950008392333984,36.849998474121094,2022-02-01,1.2609313327633371
58.950008392333984,36.849998474121094,2022-02-02,1.202289057613219
58.950008392333984,36.75,2022-01-31,1.0739780084235666
58.950008392333984,36.75,2022-02-01,1.2647661964981152
58.950008392333984,36.75,2022-02-02,1.2027565602827013
58.950008392333984,36.650001525878906,2022-01-31,0.9946708140148023
58.950008392333984,36.650001525878906,2022-02-01,1.16941771209162
58.950008392333984,36.650001525878906,2022-02-02,1.1107189714333248
58.950008392333984,36.54999923706055,2022-01-31,0.8471059384921891
58.950008392333984,36.54999923706055,2022-02-01,0.9383485398516352
58.950008392333984,36.54999923706055,2022-02-02,0.9084789573867504
58.950008392333984,36.45000076293945,2022-01-31,0.7877619801740724
58.950008392333984,36.45000076293945,2022-02-01,0.8762784417496763
58.950008392333984,36.45000076293945,2022-02-02,0.8408173666585994
58.950008392333984,36.349998474121094,2022-01-31,0.7382921761398232
58.950008392333984,36.349998474121094,2022-02-01,0.7605478498825677
58.950008392333984,36.349998474121094,2022-02-02,0.7203983166513515
58.950008392333984,36.25,2022-01-31,0.9151157204593894
58.950008392333984,36.25,2022-02-01,0.9361128495350334
58.950008392333984,36.25,2022-02-02,0.8947495663827547
58.950008392333984,36.150001525878906,2022-01-31,1.0281277807486267
58.950008392333984,36.150001525878906,2022-02-01,1.0607423830158473
58.950008392333984,36.150001525878906,2022-02-02,1.0110034298210753
58.950008392333984,36.04999923706055,2022-01-31,1.2053907629762957
58.950008392333984,36.04999923706055,2022-02-01,1.1622601221425959
58.950008392333984,36.04999923706055,2022-02-02,1.1267114786878307
58.950008392333984,35.95000076293945,2022-01-31,1.228084047510953
58.950008392333984,35.95000076293945,2022-02-01,1.1907187091431917
58.950008392333984,35.95000076293945,2022-02-02,1.1473672436449696
58.950008392333984,35.849998474121094,2022-01-31,1.28885886520816
58.950008392333984,35.849998474121094,2022-02-01,1.1629848079599607
58.950008392333984,35.849998474121094,2022-02-02,1.1465266339217384
59.04999923706055,37.04999923706055,2022-01-31,0.6299730496849021
59.04999923706055,37.04999923706055,2022-02-01,0.7414104230271116
59.04999923706055,37.04999923706055,2022-02-02,0.6511661942744557
59.04999923706055,36.95000076293945,2022-01-31,0.7823323119341076
59.04999923706055,36.95000076293945,2022-02-01,0.8990148470367076
59.04999923706055,36.95000076293945,2022-02-02,0.796062304943455
59.04999923706055,36.849998474121094,2022-01-31,1.02624502349317
59.04999923706055,36.849998474121094,2022-02-01,1.1927366967989252
59.04999923706055,36.849998474121094,2022-02-02,1.135746351484427
59.04999923706055,36.75,2022-01-31,1.085365189832936
59.04999923706055,36.75,2022-02-01,1.2685965668643253
59.04999923706055,36.75,2022-02-02,1.2067354916141326
59.04999923706055,36.650001525878906,2022-01-31,1.0620484921129811
59.04999923706055,36.650001525878906,2022-02-01,1.2378796819146451
59.04999923706055,36.650001525878906,2022-02-02,1.1744474279347108
59.04999923706055,36.54999923706055,2022-01-31,0.975591247021781
59.04999923706055,36.54999923706055,2022-02-01,1.0719356771355333
59.04999923706055,36.54999923706055,2022-02-02,1.0471230647137215
59.04999923706055,36.45000076293945,2022-01-31,0.8945567332694602
59.04999923706055,36.45000076293945,2022-02-01,0.9856555489230273
59.04999923706055,36.45000076293945,2022-02-02,0.9575059837666906
59.04999923706055,36.349998474121094,2022-01-31,0.6990772209485075
59.04999923706055,36.349998474121094,2022-02-01,0.7171605623199696
59.04999923706055,36.349998474121094,2022-02-02,0.6772492880938723
59.04999923706055,36.25,2022-01-31,0.7306848895139673
59.04999923706055,36.25,2022-02-01,0.7472689774595623
59.04999923706055,36.25,2022-02-02,0.7070594066839174
59.04999923706055,36.150001525878906,2022-01-31,0.9679346242825535
59.04999923706055,36.150001525878906,2022-02-01,0.9864370380156118
59.04999923706055,36.150001525878906,2022-02-02,0.944664038588498
59.04999923706055,36.04999923706055,2022-01-31,1.2015855609754174
59.04999923706055,36.04999923706055,2022-02-01,1.1450180871052207
59.04999923706055,36.04999923706055,2022-02-02,1.1094045467884854
59.04999923706055,35.95000076293945,2022-01-31,1.216628778560979
59.04999923706055,35.95000076293945,2022-02-01,1.1691531992838775
59.04999923706055,35.95000076293945,2022-02-02,1.133472239965964
59.04999923706055,35.849998474121094,2022-01-31,1.276727742672937
59.04999923706055,35.849998474121094,2022-02-01,1.1450891921540478
59.04999923706055,35.849998474121094,2022-02-02,1.132641767815986
59.15000534057617,37.04999923706055,2022-01-31,0.5571607437206206
59.15000534057617,37.04999923706055,2022-02-01,0.6631376211923676
59.15000534057617,37.04999923706055,2022-02-02,0.5745313323697876
59.15000534057617,36.95000076293945,2022-01-31,0.6087559538135733
59.15000534057617,36.95000076293945,2022-02-01,0.7222604095510917
59.15000534057617,36.95000076293945,2022-02-02,0.6315515579379983
59.15000534057617,36.849998474121094,2022-01-31,0.8715471370116593
59.15000534057617,36.849998474121094,2022-02-01,0.9971889962828276
59.15000534057617,36.849998474121094,2022-02-02,0.9216456837045823
59.15000534057617,36.75,2022-01-31,1.0157189345696758
59.15000534057617,36.75,2022-02-01,1.1531282141634172
59.15000534057617,36.75,2022-02-02,1.075982373584001
59.15000534057617,36.650001525878906,2022-01-31,1.022224539291515
59.15000534057617,36.650001525878906,2022-02-01,1.1566223991011049
59.15000534057617,36.650001525878906,2022-02-02,1.0831346890948015
59.15000534057617,36.54999923706055,2022-01-31,1.0801295805345812
59.15000534057617,36.54999923706055,2022-02-01,1.2116275696238257
59.15000534057617,36.54999923706055,2022-02-02,1.1577861926461328
59.15000534057617,36.45000076293945,2022-01-31,1.0181434418005857
59.15000534057617,36.45000076293945,2022-02-01,1.1475919004660569
59.15000534057617,36.45000076293945,2022-02-02,1.0968721793117246
59.15000534057617,36.349998474121094,2022-01-31,0.9216777775891454
59.15000534057617,36.349998474121094,2022-02-01,1.0297525729243158
59.15000534057617,36.349998474121094,2022-02-02,0.9387230530202701
59.15000534057617,36.25,2022-01-31,0.8100400485298036
59.15000534057617,36.25,2022-02-01,0.9084905532883844
59.15000534057617,36.25,2022-02-02,0.82174635713078
59.15000534057617,36.150001525878906,2022-01-31,0.9609792643528852
59.15000534057617,36.150001525878906,2022-02-01,1.0680839507520374
59.15000534057617,36.150001525878906,2022-02-02,0.9754496115806122
59.15000534057617,36.04999923706055,2022-01-31,1.2246399495250975
59.15000534057617,36.04999923706055,2022-02-01,1.2768581022714351
59.15000534057617,36.04999923706055,2022-02-02,1.1620332417949777
59.15000534057617,35.95000076293945,2022-01-31,1.267007402766583
59.15000534057617,35.95000076293945,2022-02-01,1.3332324481937248
59.15000534057617,35.95000076293945,2022-02-02,1.211744374995395
59.15000534057617,35.849998474121094,2022-01-31,1.244694989025975
59.15000534057617,35.849998474121094,2022-02-01,1.1872547858363927
59.15000534057617,35.849998474121094,2022-02-02,1.0697872820247867
59.249996185302734,37.04999923706055,2022-01-31,0.5684738450474436
59.249996185302734,37.04999923706055,2022-02-01,0.668747086740441
59.249996185302734,37.04999923706055,2022-02-02,0.5830837038959399
59.249996185302734,36.95000076293945,2022-01-31,0.5500498871111728
59.249996185302734,36.95000076293945,2022-02-01,0.6595439651352225
59.249996185302734,36.95000076293945,2022-02-02,0.5708121633811689
59.249996185302734,36.849998474121094,2022-01-31,0.8447028788085578
59.249996185302734,36.849998474121094,2022-02-01,0.9668257986722372
59.249996185302734,36.849998474121094,2022-02-02,0.8949656590359707
59.249996185302734,36.75,2022-01-31,0.988057571905579
59.249996185302734,36.75,2022-02-01,1.1225178713840986
59.249996185302734,36.75,2022-02-02,1.0456111469684306
59.249996185302734,36.650001525878906,2022-01-31,1.0188340046847186
59.249996185302734,36.650001525878906,2022-02-01,1.1634497139804003
59.249996185302734,36.650001525878906,2022-02-02,1.0899330905697926
59.249996185302734,36.54999923706055,2022-01-31,1.1090966960922382
59.249996185302734,36.54999923706055,2022-02-01,1.2441570948343859
59.249996185302734,36.54999923706055,2022-02-02,1.1899194860203284
59.249996185302734,36.45000076293945,2022-01-31,1.0797879383157691
59.249996185302734,36.45000076293945,2022-02-01,1.2117063784331055
59.249996185302734,36.45000076293945,2022-02-02,1.157647781460028
59.249996185302734,36.349998474121094,2022-01-31,1.0526541587297324
59.249996185302734,36.349998474121094,2022-02-01,1.165764607351108
59.249996185302734,36.349998474121094,2022-02-02,1.0703051575573097
59.249996185302734,36.25,2022-01-31,0.9427405470524278
59.249996185302734,36.25,2022-02-01,1.050552906770825
59.249996185302734,36.25,2022-02-02,0.9553228081495514
59.249996185302734,36.150001525878906,2022-01-31,0.8769474409768196
59.249996185302734,36.150001525878906,2022-02-01,0.9749825407655884
59.249996185302734,36.150001525878906,2022-02-02,0.8856818923080699
59.249996185302734,36.04999923706055,2022-01-31,1.1350204568191997
59.249996185302734,36.04999923706055,2022-02-01,1.1804255119436544
59.249996185302734,36.04999923706055,2022-02-02,1.066179670490736
59.249996185302734,35.95000076293945,2022-01-31,1.2434453507250578
59.249996185302734,35.95000076293945,2022-02-01,1.3145189994869015
59.249996185302734,35.95000076293945,2022-02-02,1.1903570651983297
59.249996185302734,35.849998474121094,2022-01-31,1.2324848422157675
59.249996185302734,35.849998474121094,2022-02-01,1.169840224619164
59.249996185302734,35.849998474121094,2022-02-02,1.0535466391836885
59.35000228881836,37.04999923706055,2022-01-31,0.6571782437882413
59.35000228881836,37.04999923706055,2022-02-01,0.7605409529628249
59.35000228881836,37.04999923706055,2022-02-02,0.6653155260640491
59.35000228881836,36.95000076293945,2022-01-31,0.5176683963079639
59.35000228881836,36.95000076293945,2022-02-01,0.6261189056837088
59.35000228881836,36.95000076293945,2022-02-02,0.535367636152926
59.35000228881836,36.849998474121094,2022-01-31,0.8010170490741004
59.35000228881836,36.849998474121094,2022-02-01,0.9233372585491324
59.35000228881836,36.849998474121094,2022-02-02,0.8485272990710969
59.35000228881836,36.75,2022-01-31,0.9742366368991501
59.35000228881836,36.75,2022-02-01,1.1021292085781529
59.35000228881836,36.75,2022-02-02,1.0253813859229264
59.35000228881836,36.650001525878906,2022-01-31,1.0188340046847186
59.35000228881836,36.650001525878906,2022-02-01,1.1634497139804003
59.35000228881836,36.650001525878906,2022-02-02,1.0899330905697926
59.35000228881836,36.54999923706055,2022-01-31,1.1306888806625104
59.35000228881836,36.54999923706055,2022-02-01,1.2620149570993702
59.35000228881836,36.54999923706055,2022-02-02,1.2117785903800915
59.35000228881836,36.45000076293945,2022-01-31,1.130484450332998
59.35000228881836,36.45000076293945,2022-02-01,1.2545254275686086
59.35000228881836,36.45000076293945,2022-02-02,1.2042058505862308
59.35000228881836,36.349998474121094,2022-01-31,1.1479924542918818
59.35000228881836,36.349998474121094,2022-02-01,1.2674787540280548
59.35000228881836,36.349998474121094,2022-02-02,1.1648493059208405
59.35000228881836,36.25,2022-01-31,1.088979111656953
59.35000228881836,36.25,2022-02-01,1.201973270951266
59.35000228881836,36.25,2022-02-02,1.1087211920772844
59.35000228881836,36.150001525878906,2022-01-31,0.9749336278959725
59.35000228881836,36.150001525878906,2022-02-01,1.0860997745165848
59.35000228881836,36.150001525878906,2022-02-02,0.9928677101313371
59.35000228881836,36.04999923706055,2022-01-31,1.1077932569443503
59.35000228881836,36.04999923706055,2022-02-01,1.1545852290915763
59.35000228881836,36.04999923706055,2022-02-02,1.048648472341044
59.35000228881836,35.95000076293945,2022-01-31,1.2199001311873203
59.35000228881836,35.95000076293945,2022-02-01,1.2806298232890756
59.35000228881836,35.95000076293945,2022-02-02,1.16542426505303
59.35000228881836,35.849998474121094,2022-01-31,1.190059058172186
59.35000228881836,35.849998474121094,2022-02-01,1.1315646901845695
59.35000228881836,35.849998474121094,2022-02-02,1.0103717913852805
59.450008392333984,37.04999923706055,2022-01-31,0.841467426900261
59.450008392333984,37.04999923706055,2022-02-01,0.9703319075007644
59.450008392333984,37.04999923706055,2022-02-02,0.8456135522138898
59.450008392333984,36.95000076293945,2022-01-31,0.6197181723970654
59.450008392333984,36.95000076293945,2022-02-01,0.7507969749598865
59.450008392333984,36.95000076293945,2022-02-02,0.6297853035492578
59.450008392333984,36.849998474121094,2022-01-31,0.7625306884882743
59.450008392333984,36.849998474121094,2022-02-01,0.883613709202201
59.450008392333984,36.849998474121094,2022-02-02,0.8134888537994821
59.450008392333984,36.75,2022-01-31,0.9479068120838814
59.450008392333984,36.75,2022-02-01,1.0824115268860335
59.450008392333984,36.75,2022-02-02,1.0199155580608614
59.450008392333984,36.650001525878906,2022-01-31,1.0419794988488489
59.450008392333984,36.650001525878906,2022-02-01,1.1939813039724743
59.450008392333984,36.650001525878906,2022-02-02,1.1302739851507426
59.450008392333984,36.54999923706055,2022-01-31,1.2275388704815664
59.450008392333984,36.54999923706055,2022-02-01,1.3073713143487995
59.450008392333984,36.54999923706055,2022-02-02,1.358010785340239
